 time            v(d_p)          v(d_n)          v(x1.gclk_b)   
 6.75000000e-10  1.19999995e+00  1.21335455e+00 -4.44815869e-04 
 6.77000000e-10  1.19999995e+00  1.21590221e+00 -4.09730336e-04 
 6.79000000e-10  1.19999995e+00  1.21857084e+00 -3.78055444e-04 
 6.81000000e-10  1.19999995e+00  1.22134630e+00 -3.49694526e-04 
 6.83000000e-10  1.19999995e+00  1.22420978e+00 -3.24489953e-04 
 6.85000000e-10  1.19999995e+00  1.22711371e+00 -3.02255594e-04 
 6.87000000e-10  1.19999995e+00  1.22994597e+00 -2.82780534e-04 
 6.89000000e-10  1.19999995e+00  1.23252879e+00 -2.65684680e-04 
 6.91000000e-10  1.19999995e+00  1.23463456e+00 -2.50386084e-04 
 6.93000000e-10  1.19999995e+00  1.23596819e+00 -2.36397491e-04 
 6.95000000e-10  1.19999995e+00  1.23615706e+00 -2.23460583e-04 
 6.97000000e-10  1.19999995e+00  1.23477163e+00 -2.11422538e-04 
 6.99000000e-10  1.19999995e+00  1.23135359e+00 -2.00139863e-04 
 7.01000000e-10  1.19999995e+00  1.22543825e+00 -1.89450239e-04 
 7.03000000e-10  1.19999995e+00  1.21658100e+00 -1.79304387e-04 
 7.05000000e-10  1.19999995e+00  1.20444529e+00 -1.70036880e-04 
 7.07000000e-10  1.19999995e+00  1.18892078e+00 -1.62131159e-04 
 7.09000000e-10  1.19999995e+00  1.17010025e+00 -1.55429569e-04 
 7.11000000e-10  1.19999995e+00  1.14819829e+00 -1.49323864e-04 
 7.13000000e-10  1.19999995e+00  1.12349842e+00 -1.43311318e-04 
 7.15000000e-10  1.19999995e+00  1.09631874e+00 -1.37087807e-04 
 7.17000000e-10  1.19999995e+00  1.06698655e+00 -1.30552452e-04 
 7.19000000e-10  1.19999995e+00  1.03582081e+00 -1.23720275e-04 
 7.21000000e-10  1.19999995e+00  1.00312036e+00 -1.16681670e-04 
 7.23000000e-10  1.19999995e+00  9.69157625e-01 -1.09602884e-04 
 7.25000000e-10  1.19999995e+00  9.34175812e-01 -1.02689531e-04 
 7.27000000e-10  1.19999995e+00  8.98389195e-01 -9.61225034e-05 
 7.29000000e-10  1.19999995e+00  8.61984835e-01 -9.00765997e-05 
 7.31000000e-10  1.19999995e+00  8.25125561e-01 -8.47381669e-05 
 7.33000000e-10  1.19999995e+00  7.87953220e-01 -8.02392038e-05 
 7.35000000e-10  1.19999995e+00  7.50592256e-01 -7.65330425e-05 
 7.37000000e-10  1.19999995e+00  7.13153096e-01 -7.33954473e-05 
 7.39000000e-10  1.19999995e+00  6.75735536e-01 -7.05614454e-05 
 7.41000000e-10  1.19999995e+00  6.38431869e-01 -6.78605574e-05 
 7.43000000e-10  1.19999995e+00  6.01329982e-01 -6.52359274e-05 
 7.45000000e-10  1.19999995e+00  5.64516285e-01 -6.27112265e-05 
 7.47000000e-10  1.19999995e+00  5.28078647e-01 -6.03397302e-05 
 7.49000000e-10  1.19999995e+00  4.92109241e-01 -5.81704149e-05 
 7.51000000e-10  1.19999995e+00  4.56707332e-01 -5.62262149e-05 
 7.53000000e-10  1.19999995e+00  4.21981819e-01 -5.45065304e-05 
 7.55000000e-10  1.19999995e+00  3.88053300e-01 -5.29901056e-05 
 7.57000000e-10  1.19999995e+00  3.55055242e-01 -5.16485945e-05 
 7.59000000e-10  1.19999995e+00  3.23133703e-01 -5.04491857e-05 
 7.61000000e-10  1.19999995e+00  2.92444989e-01 -4.93598823e-05 
 7.63000000e-10  1.19999995e+00  2.63150700e-01 -4.83479810e-05 
 7.65000000e-10  1.19999995e+00  2.35409994e-01 -4.73921376e-05 
 7.67000000e-10  1.19999995e+00  2.09369525e-01 -4.64786064e-05 
 7.69000000e-10  1.19999995e+00  1.85152267e-01 -4.56015070e-05 
 7.71000000e-10  1.19999995e+00  1.62847088e-01 -4.47580950e-05 
 7.73000000e-10  1.19999995e+00  1.42501081e-01 -4.39526650e-05 
 7.75000000e-10  1.19999995e+00  1.24116152e-01 -4.31910966e-05 
 7.77000000e-10  1.19999995e+00  1.07650377e-01 -4.24764504e-05 
 7.79000000e-10  1.19999995e+00  9.30235083e-02 -4.17902803e-05 
 7.81000000e-10  1.19999995e+00  8.01252430e-02 -4.11229574e-05 
 7.83000000e-10  1.19999995e+00  6.88246041e-02 -4.04826103e-05 
 7.85000000e-10  1.19999995e+00  5.89790259e-02 -3.98736303e-05 
 7.87000000e-10  1.19999995e+00  5.04421691e-02 -3.92834131e-05 
 7.89000000e-10  1.19999995e+00  4.30700592e-02 -3.86667808e-05 
 7.91000000e-10  1.19999995e+00  3.67254546e-02 -3.79606859e-05 
 7.93000000e-10  1.19999995e+00  3.12806725e-02 -3.71448939e-05 
 7.95000000e-10  1.19999996e+00  2.66191285e-02 -3.62293779e-05 
 7.97000000e-10  1.19999996e+00  2.26359439e-02 -3.52373929e-05 
 7.99000000e-10  1.19999996e+00  1.92378594e-02 -3.42389258e-05 
 8.01000000e-10  1.19999995e+00  1.63427291e-02 -3.34016342e-05 
 8.03000000e-10  1.19999995e+00  1.38787296e-02 -3.28281210e-05 
 8.05000000e-10  1.19999995e+00  1.17834528e-02 -3.25073825e-05 
 8.07000000e-10  1.19999995e+00  1.00029281e-02 -3.23902197e-05 
 8.09000000e-10  1.19999995e+00  8.49067802e-03 -3.23762985e-05 
 8.11000000e-10  1.19999995e+00  7.20679938e-03 -3.23366807e-05 
 8.13000000e-10  1.19999995e+00  6.11713340e-03 -3.21655368e-05 
 8.15000000e-10  1.19999995e+00  5.19249344e-03 -3.18196981e-05 
 8.17000000e-10  1.19999995e+00  4.40799458e-03 -3.13153805e-05 
 8.19000000e-10  1.19999996e+00  3.74244153e-03 -3.06964440e-05 
 8.21000000e-10  1.19999996e+00  3.17781179e-03 -3.00030836e-05 
 8.23000000e-10  1.19999996e+00  2.69878646e-03 -2.92875515e-05 
 8.25000000e-10  1.19999996e+00  2.29236306e-03 -2.86296761e-05 
 8.27000000e-10  1.19999996e+00  1.94750271e-03 -2.80725855e-05 
 8.29000000e-10  1.19999996e+00  1.65484659e-03 -2.76100707e-05 
 8.31000000e-10  1.19999996e+00  1.40645423e-03 -2.72220701e-05 
 8.33000000e-10  1.19999996e+00  1.19559888e-03 -2.68900528e-05 
 8.35000000e-10  1.19999996e+00  1.01657419e-03 -2.65941197e-05 
 8.37000000e-10  1.19999996e+00  8.64548485e-04 -2.63125936e-05 
 8.39000000e-10  1.19999996e+00  7.35422221e-04 -2.60192208e-05 
 8.41000000e-10  1.19999996e+00  6.25725709e-04 -2.56741742e-05 
 8.43000000e-10  1.19999996e+00  5.32513387e-04 -2.52402010e-05 
 8.45000000e-10  1.19999996e+00  4.53292776e-04 -2.47210571e-05 
 8.47000000e-10  1.19999996e+00  3.85946172e-04 -2.41570251e-05 
 8.49000000e-10  1.19999996e+00  3.28682727e-04 -2.36007252e-05 
 8.51000000e-10  1.19999995e+00  2.79979306e-04 -2.31012256e-05 
 8.53000000e-10  1.19999995e+00  2.38548973e-04 -2.26792100e-05 
 8.55000000e-10  1.19999995e+00  2.03295720e-04 -2.23249087e-05 
 8.57000000e-10  1.19999995e+00  1.73293966e-04 -2.20285857e-05 
 8.59000000e-10  1.19999995e+00  1.47753491e-04 -2.17716477e-05 
 8.61000000e-10  1.19999995e+00  1.26008028e-04 -2.15205261e-05 
 8.63000000e-10  1.19999995e+00  1.07487295e-04 -2.12438570e-05 
 8.65000000e-10  1.19999995e+00  9.17115983e-05 -2.09195576e-05 
 8.67000000e-10  1.19999995e+00  7.82688822e-05 -2.05226289e-05 
 8.69000000e-10  1.19999995e+00  6.68130400e-05 -2.01128266e-05 
 8.71000000e-10  1.19999995e+00  5.70453817e-05 -1.98129816e-05 
 8.73000000e-10  1.19999995e+00  4.87168916e-05 -1.97231643e-05 
 8.75000000e-10  1.19999995e+00  4.16119365e-05 -1.98760139e-05 
 8.77000000e-10  1.19999995e+00  3.55520806e-05 -2.02071578e-05 
 8.79000000e-10  1.19999995e+00  3.03812228e-05 -2.06018631e-05 
 8.81000000e-10  1.19999995e+00  2.59706887e-05 -2.09498008e-05 
 8.83000000e-10  1.19999995e+00  2.22061491e-05 -2.11811892e-05 
 8.85000000e-10  1.19999995e+00  1.89943240e-05 -2.12701310e-05 
 8.87000000e-10  1.19999996e+00  1.62512363e-05 -2.12234345e-05 
 8.89000000e-10  1.19999996e+00  1.39097050e-05 -2.10659821e-05 
 8.91000000e-10  1.19999996e+00  1.19082224e-05 -2.08294684e-05 
 8.93000000e-10  1.19999996e+00  1.01988325e-05 -2.05429983e-05 
 8.95000000e-10  1.19999996e+00  8.73644904e-06 -2.02295308e-05 
 8.97000000e-10  1.19999996e+00  7.48704686e-06 -1.99081979e-05 
 8.99000000e-10  1.19999996e+00  6.41737320e-06 -1.95915254e-05 
 9.01000000e-10  1.19999996e+00  5.50339993e-06 -1.92878067e-05 
 9.03000000e-10  1.19999996e+00  4.72036338e-06 -1.90011900e-05 
 9.05000000e-10  1.19999995e+00  4.05140728e-06 -1.87338032e-05 
 9.07000000e-10  1.19999995e+00  3.47787911e-06 -1.84855324e-05 
 9.09000000e-10  1.19999995e+00  2.98809365e-06 -1.82556887e-05 
 9.11000000e-10  1.19999995e+00  2.56782430e-06 -1.80425113e-05 
 9.13000000e-10  1.19999995e+00  2.20913509e-06 -1.78444152e-05 
 9.15000000e-10  1.19999995e+00  1.90102280e-06 -1.76593371e-05 
 9.17000000e-10  1.19999995e+00  1.63828127e-06 -1.74856866e-05 
 9.19000000e-10  1.19999995e+00  1.41226420e-06 -1.73216507e-05 
 9.21000000e-10  1.19999995e+00  1.21975739e-06 -1.71659487e-05 
 9.23000000e-10  1.19999995e+00  1.05384187e-06 -1.70171686e-05 
 9.25000000e-10  1.19999995e+00  9.12757717e-07 -1.68743876e-05 
 9.27000000e-10  1.19999995e+00  7.90853380e-07 -1.67365742e-05 
 9.29000000e-10  1.19999995e+00  6.87429855e-07 -1.66031098e-05 
 9.31000000e-10  1.19999995e+00  5.97766232e-07 -1.64732694e-05 
 9.33000000e-10  1.19999995e+00  5.21936282e-07 -1.63466604e-05 
 9.35000000e-10  1.19999995e+00  4.55902981e-07 -1.62227848e-05 
 9.37000000e-10  1.19999995e+00  4.00301839e-07 -1.61014051e-05 
 9.39000000e-10  1.19999995e+00  3.51599020e-07 -1.59821843e-05 
 9.41000000e-10  1.19999995e+00  3.10837350e-07 -1.58649841e-05 
 9.43000000e-10  1.19999995e+00  2.74853993e-07 -1.57495794e-05 
 9.45000000e-10  1.19999995e+00  2.44986212e-07 -1.56358909e-05 
 9.47000000e-10  1.19999995e+00  2.18345533e-07 -1.55237706e-05 
 9.49000000e-10  1.19999995e+00  1.96481212e-07 -1.54131711e-05 
 9.51000000e-10  1.19999995e+00  1.76708569e-07 -1.53039981e-05 
 9.53000000e-10  1.19999995e+00  1.60728694e-07 -1.51962178e-05 
 9.55000000e-10  1.19999995e+00  1.46009153e-07 -1.50897744e-05 
 9.57000000e-10  1.19999995e+00  1.34358959e-07 -1.49846365e-05 
 9.59000000e-10  1.19999995e+00  1.23360289e-07 -1.48807769e-05 
 9.61000000e-10  1.19999995e+00  1.14898038e-07 -1.47781595e-05 
 9.63000000e-10  1.19999995e+00  1.06641463e-07 -1.46767796e-05 
 9.65000000e-10  1.19999995e+00  1.00527972e-07 -1.45765921e-05 
 9.67000000e-10  1.19999995e+00  9.42937855e-08 -1.44776112e-05 
 9.69000000e-10  1.19999995e+00  8.99117350e-08 -1.43797804e-05 
 9.71000000e-10  1.19999995e+00  8.51702699e-08 -1.42831303e-05 
 9.73000000e-10  1.19999995e+00  8.20651753e-08 -1.41875919e-05 
 9.75000000e-10  1.19999995e+00  7.84263240e-08 -1.40932110e-05 
 9.77000000e-10  1.19999995e+00  7.62633322e-08 -1.39999051e-05 
 9.79000000e-10  1.19999995e+00  7.34395546e-08 -1.39077345e-05 
 9.81000000e-10  1.19999995e+00  7.19717727e-08 -1.38166033e-05 
 9.83000000e-10  1.19999995e+00  6.97509871e-08 -1.37265855e-05 
 9.85000000e-10  1.19999995e+00  6.87962703e-08 -1.36375718e-05 
 9.87000000e-10  1.19999995e+00  6.70219544e-08 -1.35496499e-05 
 9.89000000e-10  1.19999995e+00  6.64458406e-08 -1.34626969e-05 
 9.91000000e-10  1.19999995e+00  6.50024122e-08 -1.33768141e-05 
 9.93000000e-10  1.19999995e+00  6.47055892e-08 -1.32918655e-05 
 9.95000000e-10  1.19999995e+00  6.35076529e-08 -1.32079654e-05 
 9.97000000e-10  1.19999995e+00  6.34167387e-08 -1.31249650e-05 
 9.98500000e-10  1.19999995e+00  6.25226621e-08 -1.30633250e-05 
 1.00000000e-09  1.19999995e+00  6.26741557e-08 -1.30020833e-05 
 1.00020000e-09  1.19999995e+00  6.23866046e-08 -1.28845555e-05 
 1.00060000e-09  1.19999995e+00  6.23087838e-08 -1.26267875e-05 
 1.00140000e-09  1.19999995e+00  6.21615146e-08 -1.22807457e-05 
 1.00300000e-09  1.19999995e+00  6.18353949e-08 -1.22817375e-05 
 1.00500000e-09  1.19999995e+00  6.14797120e-08 -1.27092108e-05 
 1.00700000e-09  1.19999995e+00  6.11960223e-08 -1.30567823e-05 
 1.00900000e-09  1.19999995e+00  6.09755594e-08 -1.31486060e-05 
 1.01100000e-09  1.19999995e+00  6.07817747e-08 -1.30570637e-05 
 1.01300000e-09  1.19999995e+00  6.06139614e-08 -1.28768087e-05 
 1.01500000e-09  1.19999995e+00  6.04557799e-08 -1.26987730e-05 
 1.01700000e-09  1.19999995e+00  6.03201160e-08 -1.25602212e-05 
 1.01900000e-09  1.19999995e+00  6.01959472e-08 -1.24633269e-05 
 1.02100000e-09  1.19999995e+00  6.00959482e-08 -1.23864150e-05 
 1.02300000e-09  1.19999995e+00  6.00056715e-08 -1.23148106e-05 
 1.02500000e-09  1.19999995e+00  5.99370792e-08 -1.21872422e-05 
 1.02700000e-09  1.19999995e+00  5.98741154e-08 -1.19831016e-05 
 1.02850000e-09  1.19999995e+00  5.98362563e-08 -1.18248764e-05 
 1.03000000e-09  1.19999995e+00  5.97942038e-08 -1.16897835e-05 
 1.03020000e-09  1.19999995e+00  5.97877002e-08 -1.17580258e-05 
 1.03060000e-09  1.19999995e+00  5.97695563e-08 -1.19112998e-05 
 1.03140000e-09  1.19999995e+00  5.97435067e-08 -1.20369361e-05 
 1.03300000e-09  1.19999995e+00  5.97354631e-08 -1.16586667e-05 
 1.03500000e-09  1.19999995e+00  5.97192922e-08 -1.10447910e-05 
 1.03700000e-09  1.19999995e+00  5.96749239e-08 -1.07560401e-05 
 1.03900000e-09  1.19999995e+00  5.96298183e-08 -1.07768354e-05 
 1.04100000e-09  1.19999995e+00  5.95976369e-08 -1.09460449e-05 
 1.04300000e-09  1.19999995e+00  5.95807155e-08 -1.11481472e-05 
 1.04500000e-09  1.19999995e+00  5.95728713e-08 -1.13164786e-05 
 1.04700000e-09  1.19999995e+00  5.95693910e-08 -1.14283974e-05 
 1.04900000e-09  1.19999995e+00  5.95658906e-08 -1.14808874e-05 
 1.05100000e-09  1.19999995e+00  5.95610719e-08 -1.14821769e-05 
 1.05300000e-09  1.19999995e+00  5.95543443e-08 -1.14406921e-05 
 1.05500000e-09  1.19999995e+00  5.95465170e-08 -1.13612697e-05 
 1.05700000e-09  1.19999995e+00  5.95382863e-08 -1.12433395e-05 
 1.05900000e-09  1.19999995e+00  5.95303012e-08 -1.10862219e-05 
 1.06100000e-09  1.19999995e+00  5.95226439e-08 -1.08952203e-05 
 1.06300000e-09  1.19999995e+00  5.95152398e-08 -1.06821037e-05 
 1.06500000e-09  1.19999995e+00  5.95082247e-08 -1.04601058e-05 
 1.06700000e-09  1.19999995e+00  5.95018586e-08 -1.02393332e-05 
 1.06900000e-09  1.19999995e+00  5.94965922e-08 -1.00246400e-05 
 1.07100000e-09  1.19999995e+00  5.94925779e-08 -9.81672730e-06 
 1.07300000e-09  1.19999995e+00  5.94899168e-08 -9.61364588e-06 
 1.07500000e-09  1.19999995e+00  5.94883112e-08 -9.41355638e-06 
 1.07700000e-09  1.19999995e+00  5.94875257e-08 -9.21593890e-06 
 1.07900000e-09  1.19999995e+00  5.94870574e-08 -9.02416970e-06 
 1.08100000e-09  1.19999995e+00  5.94865122e-08 -8.84925308e-06 
 1.08300000e-09  1.19999995e+00  5.94849647e-08 -8.72273129e-06 
 1.08500000e-09  1.19999995e+00  5.94816850e-08 -8.69925357e-06 
 1.08700000e-09  1.19999995e+00  5.94776350e-08 -8.81298655e-06 
 1.08900000e-09  1.19999995e+00  5.94757763e-08 -9.04356179e-06 
 1.09100000e-09  1.19999995e+00  5.94776414e-08 -9.34334452e-06 
 1.09300000e-09  1.19999995e+00  5.94827516e-08 -9.66538150e-06 
 1.09500000e-09  1.19999995e+00  5.94893355e-08 -9.97432812e-06 
 1.09700000e-09  1.19999995e+00  5.94957727e-08 -1.02456815e-05 
 1.09900000e-09  1.19999995e+00  5.95007389e-08 -1.04649543e-05 
 1.10100000e-09  1.19999995e+00  5.95036613e-08 -1.06253407e-05 
 1.10300000e-09  1.19999995e+00  5.95041871e-08 -1.07298339e-05 
 1.10500000e-09  1.19999995e+00  5.95022487e-08 -1.07959946e-05 
 1.10700000e-09  1.19999995e+00  5.94973691e-08 -1.08687868e-05 
 1.10900000e-09  1.19999995e+00  5.94897134e-08 -1.10107986e-05 
 1.11100000e-09  1.19999995e+00  5.94820489e-08 -1.12348917e-05 
 1.11300000e-09  1.19999995e+00  5.94785364e-08 -1.14832407e-05 
 1.11500000e-09  1.19999995e+00  5.94786361e-08 -1.17275470e-05 
 1.11700000e-09  1.19999995e+00  5.94788528e-08 -1.20007182e-05 
 1.11900000e-09  1.19999995e+00  5.94777012e-08 -1.23413092e-05 
 1.12100000e-09  1.19999995e+00  5.94765639e-08 -1.27531548e-05 
 1.12300000e-09  1.19999995e+00  5.94776521e-08 -1.31932166e-05 
 1.12500000e-09  1.19999995e+00  5.94830489e-08 -1.35678111e-05 
 1.12700000e-09  1.19999995e+00  5.94936567e-08 -1.37368644e-05 
 1.12900000e-09  1.19999995e+00  5.95076490e-08 -1.35689540e-05 
 1.13100000e-09  1.19999995e+00  5.95200877e-08 -1.29977332e-05 
 1.13300000e-09  1.19999995e+00  5.95262273e-08 -1.20353192e-05 
 1.13500000e-09  1.19999995e+00  5.95213052e-08 -1.08260301e-05 
 1.13700000e-09  1.19999995e+00  5.95036511e-08 -9.59379085e-06 
 1.13900000e-09  1.19999995e+00  5.94774091e-08 -8.52419314e-06 
 1.14100000e-09  1.19999995e+00  5.94508824e-08 -7.69446639e-06 
 1.14300000e-09  1.19999995e+00  5.94317185e-08 -7.09199071e-06 
 1.14500000e-09  1.19999995e+00  5.94234046e-08 -6.67579461e-06 
 1.14700000e-09  1.19999995e+00  5.94257087e-08 -6.39468715e-06 
 1.14900000e-09  1.19999995e+00  5.94379867e-08 -6.14891116e-06 
 1.15100000e-09  1.19999995e+00  5.94553674e-08 -5.89172384e-06 
 1.15300000e-09  1.19999995e+00  5.94712290e-08 -5.64454181e-06 
 1.15500000e-09  1.19999995e+00  5.94828274e-08 -5.43312627e-06 
 1.15700000e-09  1.19999995e+00  5.94898818e-08 -5.28243350e-06 
 1.15900000e-09  1.19999995e+00  5.94928185e-08 -5.22407170e-06 
 1.16100000e-09  1.19999995e+00  5.94921481e-08 -5.30809142e-06 
 1.16300000e-09  1.19999995e+00  5.94883887e-08 -5.59565018e-06 
 1.16500000e-09  1.19999995e+00  5.94838342e-08 -6.11212514e-06 
 1.16700000e-09  1.19999995e+00  5.94823665e-08 -6.80696235e-06 
 1.16900000e-09  1.19999995e+00  5.94865873e-08 -7.58324235e-06 
 1.17100000e-09  1.19999995e+00  5.94963798e-08 -8.32406825e-06 
 1.17300000e-09  1.19999995e+00  5.95095230e-08 -8.92398016e-06 
 1.17500000e-09  1.19999995e+00  5.95221337e-08 -9.31325338e-06 
 1.17700000e-09  1.19999995e+00  5.95304869e-08 -9.47145110e-06 
 1.17900000e-09  1.19999995e+00  5.95318466e-08 -9.42465973e-06 
 1.18100000e-09  1.19999995e+00  5.95254121e-08 -9.22997152e-06 
 1.18300000e-09  1.19999995e+00  5.95124478e-08 -8.95507570e-06 
 1.18500000e-09  1.19999995e+00  5.94966562e-08 -8.66758476e-06 
 1.18700000e-09  1.19999995e+00  5.94818726e-08 -8.41596084e-06 
 1.18900000e-09  1.19999995e+00  5.94710998e-08 -8.20263087e-06 
 1.19100000e-09  1.19999995e+00  5.94659756e-08 -7.98686663e-06 
 1.19300000e-09  1.19999995e+00  5.94651450e-08 -7.74792446e-06 
 1.19500000e-09  1.19999995e+00  5.94652911e-08 -7.50748141e-06 
 1.19700000e-09  1.19999995e+00  5.94646211e-08 -7.30142422e-06 
 1.19900000e-09  1.19999995e+00  5.94627696e-08 -7.16034045e-06 
 1.20100000e-09  1.19999995e+00  5.94602395e-08 -7.09968484e-06 
 1.20300000e-09  1.19999995e+00  5.94582075e-08 -7.11823429e-06 
 1.20500000e-09  1.19999995e+00  5.94588570e-08 -7.20061849e-06 
 1.20700000e-09  1.19999995e+00  5.94627192e-08 -7.32486242e-06 
 1.20900000e-09  1.19999995e+00  5.94688538e-08 -7.46889161e-06 
 1.21100000e-09  1.19999995e+00  5.94766958e-08 -7.61349162e-06 
 1.21300000e-09  1.19999995e+00  5.94858661e-08 -7.74378329e-06 
 1.21500000e-09  1.19999995e+00  5.94950588e-08 -7.84996098e-06 
 1.21700000e-09  1.19999995e+00  5.95032264e-08 -7.92744945e-06 
 1.21900000e-09  1.19999995e+00  5.95117042e-08 -7.97657823e-06 
 1.22100000e-09  1.19999995e+00  5.95204822e-08 -7.99971507e-06 
 1.22300000e-09  1.19999995e+00  5.95217963e-08 -7.99862412e-06 
 1.22500000e-09  1.19999995e+00  5.95111788e-08 -7.97597079e-06 
 1.22700000e-09  1.19999995e+00  5.94932187e-08 -7.93577940e-06 
 1.22900000e-09  1.19999995e+00  5.94745387e-08 -7.88309242e-06 
 1.23100000e-09  1.19999995e+00  5.94600182e-08 -7.82280070e-06 
 1.23300000e-09  1.19999995e+00  5.94518646e-08 -7.75909926e-06 
 1.23500000e-09  1.19999995e+00  5.94501245e-08 -7.69517351e-06 
 1.23700000e-09  1.19999995e+00  5.94537910e-08 -7.63314283e-06 
 1.23900000e-09  1.19999995e+00  5.94616457e-08 -7.57407316e-06 
 1.24100000e-09  1.19999995e+00  5.94735691e-08 -7.51795409e-06 
 1.24300000e-09  1.19999995e+00  5.94907356e-08 -7.46392017e-06 
 1.24500000e-09  1.19999995e+00  5.95138319e-08 -7.41084247e-06 
 1.24700000e-09  1.19999995e+00  5.95382073e-08 -7.35843364e-06 
 1.24900000e-09  1.19999995e+00  5.95546723e-08 -7.30757507e-06 
 1.25100000e-09  1.19999995e+00  5.95570794e-08 -7.25929867e-06 
 1.25300000e-09  1.19999995e+00  5.95468554e-08 -7.21379271e-06 
 1.25500000e-09  1.19999995e+00  5.95296586e-08 -7.17059607e-06 
 1.25700000e-09  1.19999995e+00  5.95112552e-08 -7.12906075e-06 
 1.25900000e-09  1.19999995e+00  5.94950806e-08 -7.08875440e-06 
 1.26100000e-09  1.19999995e+00  5.94821460e-08 -7.04955200e-06 
 1.26300000e-09  1.19999995e+00  5.94642575e-08 -7.01355295e-06 
 1.26500000e-09  1.19999995e+00  5.94075260e-08 -6.99023714e-06 
 1.26700000e-09  1.19999995e+00  5.93036568e-08 -6.98627376e-06 
 1.26900000e-09  1.19999995e+00  5.92155065e-08 -6.99278389e-06 
 1.27100000e-09  1.19999995e+00  5.91988143e-08 -6.99700281e-06 
 1.27300000e-09  1.19999995e+00  5.92584436e-08 -6.99147004e-06 
 1.27500000e-09  1.19999995e+00  5.93659047e-08 -6.97473692e-06 
 1.27700000e-09  1.19999995e+00  5.94584782e-08 -6.95588728e-06 
 1.27900000e-09  1.19999995e+00  5.94498808e-08 -6.95672556e-06 
 1.28100000e-09  1.19999995e+00  5.92975849e-08 -6.99809964e-06 
 1.28300000e-09  1.19999995e+00  5.90086407e-08 -7.09660422e-06 
 1.28500000e-09  1.19999995e+00  5.86299061e-08 -7.26144849e-06 
 1.28700000e-09  1.19999995e+00  5.82894411e-08 -7.47806624e-06 
 1.28900000e-09  1.19999995e+00  5.81452199e-08 -7.71031012e-06 
 1.29100000e-09  1.19999995e+00  5.83594915e-08 -7.89826956e-06 
 1.29300000e-09  1.19999995e+00  5.92460890e-08 -7.91420877e-06 
 1.29500000e-09  1.19999996e+00  6.07662545e-08 -7.68138902e-06 
 1.29700000e-09  1.19999996e+00  6.22912924e-08 -7.26340454e-06 
 1.29900000e-09  1.19999996e+00  6.32812394e-08 -6.76103226e-06 
 1.30100000e-09  1.19999996e+00  6.35075619e-08 -6.26380844e-06 
 1.30300000e-09  1.19999996e+00  6.29863885e-08 -5.83706176e-06 
 1.30500000e-09  1.19999996e+00  6.19093878e-08 -5.51233909e-06 
 1.30700000e-09  1.19999995e+00  6.05109369e-08 -5.28850554e-06 
 1.30900000e-09  1.19999995e+00  5.89181379e-08 -5.16103371e-06 
 1.31100000e-09  1.19999995e+00  5.75538810e-08 -5.11206874e-06 
 1.31300000e-09  1.19999995e+00  5.72852242e-08 -5.07105319e-06 
 1.31500000e-09  1.19999995e+00  5.81219399e-08 -4.98711999e-06 
 1.31700000e-09  1.19999995e+00  5.92753715e-08 -4.85889034e-06 
 1.31900000e-09  1.19999995e+00  6.01672787e-08 -4.71014307e-06 
 1.32100000e-09  1.19999995e+00  6.05244905e-08 -4.58630937e-06 
 1.32300000e-09  1.19999995e+00  6.02982976e-08 -4.55671406e-06 
 1.32500000e-09  1.19999995e+00  5.94833155e-08 -4.71134038e-06 
 1.32700000e-09  1.19999995e+00  5.80771454e-08 -5.08509337e-06 
 1.32900000e-09  1.19999995e+00  5.62386939e-08 -5.61501787e-06 
 1.33100000e-09  1.19999995e+00  5.43728084e-08 -6.20265121e-06 
 1.33300000e-09  1.19999995e+00  5.29271580e-08 -6.77637999e-06 
 1.33500000e-09  1.19999995e+00  5.22311416e-08 -7.29667582e-06 
 1.33700000e-09  1.19999995e+00  5.24295506e-08 -7.73303428e-06 
 1.33900000e-09  1.19999995e+00  5.35213974e-08 -8.05668312e-06 
