 time            v(d_p)          v(d_n)          v(x1.gclk_b)    v(mode)         v(en)          
 5.78575000e-08  1.18154502e+00  6.87104070e-04  6.32610867e-02  1.20000000e+00  1.20000000e+00 
 5.78625000e-08  1.18546293e+00  4.57252680e-04  5.41032946e-02  1.20000000e+00  1.20000000e+00 
 5.78675000e-08  1.18855588e+00  3.04676483e-04  4.51865083e-02  1.20000000e+00  1.20000000e+00 
 5.78725000e-08  1.19099507e+00  2.03385173e-04  3.66116954e-02  1.20000000e+00  1.20000000e+00 
 5.78775000e-08  1.19291699e+00  1.35942797e-04  2.89738779e-02  1.20000000e+00  1.20000000e+00 
 5.78825000e-08  1.19443038e+00  9.10362906e-05  2.26155395e-02  1.20000000e+00  1.20000000e+00 
 5.78875000e-08  1.19562138e+00  6.10045657e-05  1.77101815e-02  1.20000000e+00  1.20000000e+00 
 5.78925000e-08  1.19655835e+00  4.09738077e-05  1.49778039e-02  1.20000000e+00  1.20000000e+00 
 5.78975000e-08  1.19729515e+00  2.75073053e-05  1.42925797e-02  1.20000000e+00  1.20000000e+00 
 5.79025000e-08  1.19787447e+00  1.84776017e-05  1.38536857e-02  1.20000000e+00  1.20000000e+00 
 5.79075000e-08  1.19832983e+00  1.23980649e-05  1.24237325e-02  1.20000000e+00  1.20000000e+00 
 5.79125000e-08  1.19868776e+00  8.39779680e-06  1.02937736e-02  1.20000000e+00  1.20000000e+00 
 5.79175000e-08  1.19896899e+00  5.70585869e-06  8.06278876e-03  1.20000000e+00  1.20000000e+00 
 5.79225000e-08  1.19919001e+00  3.91252983e-06  6.08603131e-03  1.20000000e+00  1.20000000e+00 
 5.79275000e-08  1.19936362e+00  2.66289534e-06  4.48311443e-03  1.20000000e+00  1.20000000e+00 
 5.79325000e-08  1.19950007e+00  1.82804600e-06  3.24706816e-03  1.20000000e+00  1.20000000e+00 
 5.79375000e-08  1.19960723e+00  1.23848542e-06  2.31952051e-03  1.20000000e+00  1.20000000e+00 
 5.79425000e-08  1.19969146e+00  8.57615755e-07  1.63264103e-03  1.20000000e+00  1.20000000e+00 
 5.79462500e-08  1.19974241e+00  6.42956120e-07  1.24072025e-03  1.20000000e+00  1.20000000e+00 
 5.79500000e-08  1.19978500e+00  4.99280022e-07  9.28902118e-04  1.20000000e+00  1.20000000e+00 
 5.79505000e-08  1.19979003e+00  4.79801148e-07  8.93125444e-04  1.20000000e+00  1.20000000e+00 
 5.79515000e-08  1.19979987e+00  4.46584742e-07  8.23353921e-04  1.20000000e+00  1.20000000e+00 
 5.79535000e-08  1.19981822e+00  3.91305316e-07  6.96126606e-04  1.20000000e+00  1.20000000e+00 
 5.79575000e-08  1.19985008e+00  3.01081589e-07  4.81427528e-04  1.20000000e+00  1.20000000e+00 
 5.79625000e-08  1.19988222e+00  2.24063247e-07  2.73266591e-04  1.20000000e+00  1.20000000e+00 
 5.79675000e-08  1.19990746e+00  1.71198785e-07  1.13773235e-04  1.20000000e+00  1.20000000e+00 
 5.79725000e-08  1.19992730e+00  1.36977286e-07 -1.45687054e-05  1.20000000e+00  1.20000000e+00 
 5.79775000e-08  1.19994288e+00  1.12619818e-07 -1.19457443e-04  1.20000000e+00  1.20000000e+00 
 5.79825000e-08  1.19995512e+00  9.75689159e-08 -1.84238033e-04  1.20000000e+00  1.20000000e+00 
 5.79875000e-08  1.19996473e+00  8.61284063e-08 -1.89277368e-04  1.20000000e+00  1.20000000e+00 
 5.79925000e-08  1.19997228e+00  7.82310060e-08 -1.55926359e-04  1.20000000e+00  1.20000000e+00 
 5.79962500e-08  1.19997686e+00  7.26560054e-08 -1.19648796e-04  1.20000000e+00  1.20000000e+00 
 5.80000000e-08  1.19998067e+00  6.96707754e-08 -7.18057674e-05  1.20000000e+00  1.20000000e+00 
 5.80005000e-08  1.19998113e+00  6.91048827e-08 -6.42414916e-05  1.20000000e+00  1.20000000e+00 
 5.80015000e-08  1.19998201e+00  6.83150391e-08 -4.96687141e-05  1.20000000e+00  1.20000000e+00 
 5.80035000e-08  1.19998365e+00  6.67751822e-08 -2.65971649e-05  1.20000000e+00  1.20000000e+00 
 5.80075000e-08  1.19998651e+00  6.38583673e-08 -1.39975878e-05  1.20000000e+00  1.20000000e+00 
 5.80125000e-08  1.19998939e+00  6.25295633e-08 -4.18420061e-05  1.20000000e+00  1.20000000e+00 
 5.80175000e-08  1.19999166e+00  6.35082314e-08 -5.24953144e-05  1.20000000e+00  1.20000000e+00 
 5.80225000e-08  1.19999344e+00  6.36158756e-08 -1.81585227e-05  1.20000000e+00  1.20000000e+00 
 5.80262500e-08  1.19999451e+00  6.20193867e-08  1.47085573e-05  1.20000000e+00  1.20000000e+00 
 5.80300000e-08  1.19999541e+00  6.04573615e-08  3.59563388e-05  1.20000000e+00  1.20000000e+00 
 5.80305000e-08  1.19999552e+00  6.02849534e-08  3.72653333e-05  1.20000000e+00  1.20000000e+00 
 5.80315000e-08  1.19999573e+00  6.00049929e-08  3.96215077e-05  1.20000000e+00  1.20000000e+00 
 5.80335000e-08  1.19999611e+00  5.97068056e-08  4.28957642e-05  1.20000000e+00  1.20000000e+00 
 5.80375000e-08  1.19999679e+00  5.95755951e-08  4.19698463e-05  1.20000000e+00  1.20000000e+00 
 5.80425000e-08  1.19999747e+00  5.97563713e-08  3.04687346e-05  1.20000000e+00  1.20000000e+00 
 5.80475000e-08  1.19999800e+00  5.99875300e-08  1.53488037e-05  1.20000000e+00  1.20000000e+00 
 5.80525000e-08  1.19999842e+00  6.00212355e-08  1.60033105e-06  1.20000000e+00  1.20000000e+00 
 5.80575000e-08  1.19999875e+00  5.98711754e-08 -9.05082926e-06  1.20000000e+00  1.20000000e+00 
 5.80625000e-08  1.19999901e+00  5.96609963e-08 -1.66868734e-05  1.20000000e+00  1.20000000e+00 
 5.80675000e-08  1.19999921e+00  5.94904272e-08 -2.17978739e-05  1.20000000e+00  1.20000000e+00 
 5.80725000e-08  1.19999937e+00  5.93974846e-08 -2.49106053e-05  1.20000000e+00  1.20000000e+00 
 5.80775000e-08  1.19999949e+00  5.93679147e-08 -2.65231519e-05  1.20000000e+00  1.20000000e+00 
 5.80825000e-08  1.19999959e+00  5.93606837e-08 -2.82155854e-05  1.20000000e+00  1.20000000e+00 
 5.80875000e-08  1.19999967e+00  5.93930279e-08 -3.04063257e-05  1.20000000e+00  1.20000000e+00 
 5.80925000e-08  1.19999973e+00  5.94735965e-08 -3.18778248e-05  1.20000000e+00  1.20000000e+00 
 5.80975000e-08  1.19999978e+00  5.95226490e-08 -3.24664595e-05  1.20000000e+00  1.20000000e+00 
 5.81025000e-08  1.19999982e+00  5.95210346e-08 -3.32619290e-05  1.20000000e+00  1.20000000e+00 
 5.81075000e-08  1.19999985e+00  5.95013507e-08 -3.55035849e-05  1.20000000e+00  1.20000000e+00 
 5.81125000e-08  1.19999987e+00  5.94646567e-08 -4.18491164e-05  1.20000000e+00  1.20000000e+00 
 5.81175000e-08  1.19999989e+00  5.91929664e-08 -6.84763245e-05  1.20000000e+00  1.20000000e+00 
 5.81225000e-08  1.19999990e+00  5.91831291e-08 -1.19739897e-04  1.20000000e+00  1.20000000e+00 
 5.81275000e-08  1.19999991e+00  6.04812696e-08 -1.37783335e-04  1.20000000e+00  1.20000000e+00 
 5.81325000e-08  1.19999992e+00  6.08657954e-08 -1.09215590e-04  1.20000000e+00  1.20000000e+00 
 5.81375000e-08  1.19999993e+00  5.93215862e-08 -8.48067165e-05  1.20000000e+00  1.20000000e+00 
 5.81425000e-08  1.19999993e+00  5.84787505e-08 -7.78028997e-05  1.20000000e+00  1.20000000e+00 
 5.81475000e-08  1.19999994e+00  5.91919993e-08 -5.65561212e-05  1.20000000e+00  1.20000000e+00 
 5.81525000e-08  1.19999994e+00  6.06152360e-08  3.47938473e-05  1.20000000e+00  1.20000000e+00 
 5.81575000e-08  1.19999994e+00  6.13785562e-08  2.41350315e-04  1.20000000e+00  1.20000000e+00 
 5.81625000e-08  1.19999995e+00  6.09243914e-08  5.82854484e-04  1.20000000e+00  1.20000000e+00 
 5.81675000e-08  1.19999995e+00  5.82494765e-08  9.79010620e-04  1.20000000e+00  1.20000000e+00 
 5.81725000e-08  1.19999995e+00  5.54937291e-08  1.33083933e-03  1.20000000e+00  1.20000000e+00 
 5.81775000e-08  1.19999995e+00  5.56895016e-08  1.61553755e-03  1.20000000e+00  1.20000000e+00 
 5.81825000e-08  1.19999995e+00  5.74436773e-08  1.82424899e-03  1.20000000e+00  1.20000000e+00 
 5.81875000e-08  1.19999995e+00  5.61026326e-08  1.77774854e-03  1.20000000e+00  1.20000000e+00 
 5.81925000e-08  1.19999995e+00  4.93722656e-08  1.02210576e-03  1.20000000e+00  1.20000000e+00 
 5.81975000e-08  1.19999995e+00  4.27148244e-08 -9.95252947e-04  1.20000000e+00  1.20000000e+00 
 5.82025000e-08  1.19999995e+00  4.85598675e-08 -4.39959078e-03  1.20000000e+00  1.20000000e+00 
 5.82075000e-08  1.19999996e+00  7.21114615e-08 -8.57072518e-03  1.20000000e+00  1.20000000e+00 
 5.82125000e-08  1.19999996e+00  8.99220570e-08 -1.30038157e-02  1.20000000e+00  1.20000000e+00 
 5.82175000e-08  1.19999995e+00  8.72358449e-08 -1.76316427e-02  1.20000000e+00  1.20000000e+00 
 5.82225000e-08  1.19999995e+00  7.27082797e-08 -2.25866067e-02  1.20000000e+00  1.20000000e+00 
 5.82275000e-08  1.19999995e+00  7.13192335e-08 -2.73023517e-02  1.20000000e+00  1.20000000e+00 
 5.82325000e-08  1.19999996e+00  1.04209233e-07 -2.95979852e-02  1.20000000e+00  1.20000000e+00 
 5.82375000e-08  1.19999997e+00  1.56551572e-07 -2.59061312e-02  1.20000000e+00  1.20000000e+00 
 5.82425000e-08  1.19999997e+00  1.99322108e-07 -1.18188956e-02  1.20000000e+00  1.20000000e+00 
 5.82475000e-08  1.19999996e+00  2.05812890e-07  1.70399792e-02  1.20000000e+00  1.20000000e+00 
 5.82525000e-08  1.19999995e+00  1.34099775e-07  6.24819462e-02  1.20000000e+00  1.20000000e+00 
 5.82575000e-08  1.19999993e+00 -1.04539396e-09  1.23465073e-01  1.20000000e+00  1.20000000e+00 
 5.82625000e-08  1.19999993e+00 -1.35671115e-07  1.97310295e-01  1.20000000e+00  1.20000000e+00 
 5.82675000e-08  1.19999994e+00 -2.28342900e-07  2.80632824e-01  1.20000000e+00  1.20000000e+00 
 5.82725000e-08  1.19999995e+00 -2.74443130e-07  3.69933126e-01  1.20000000e+00  1.20000000e+00 
 5.82775000e-08  1.19999993e+00 -2.83067420e-07  4.61165729e-01  1.20000000e+00  1.20000000e+00 
 5.82825000e-08  1.19999986e+00 -1.62085711e-07  5.49919367e-01  1.20000000e+00  1.20000000e+00 
 5.82875000e-08  1.19999975e+00  1.90594551e-07  6.33585163e-01  1.20000000e+00  1.20000000e+00 
 5.82925000e-08  1.19999960e+00  5.35684068e-07  7.09952964e-01  1.20000000e+00  1.20000000e+00 
 5.82975000e-08  1.19999937e+00  5.39030621e-07  7.77872363e-01  1.20000000e+00  1.20000000e+00 
 5.83025000e-08  1.19999937e+00  1.73909594e-07  8.37489548e-01  1.20000000e+00  1.20000000e+00 
 5.83075000e-08  1.19999991e+00 -3.17305284e-07  8.86202930e-01  1.20000000e+00  1.20000000e+00 
 5.83125000e-08  1.20000045e+00 -4.89486818e-07  9.23998153e-01  1.20000000e+00  1.20000000e+00 
 5.83175000e-08  1.20000025e+00 -2.50118625e-07  9.53416298e-01  1.20000000e+00  1.20000000e+00 
 5.83225000e-08  1.20000057e+00  1.47502176e-07  9.78128991e-01  1.20000000e+00  1.20000000e+00 
 5.83275000e-08  1.20000219e+00  4.64721925e-07  1.00194086e+00  1.20000000e+00  1.20000000e+00 
 5.83325000e-08  1.20000246e+00  4.98354863e-07  1.02451173e+00  1.20000000e+00  1.20000000e+00 
 5.83375000e-08  1.20000059e+00  3.07462131e-07  1.04340748e+00  1.20000000e+00  1.20000000e+00 
 5.83425000e-08  1.19999895e+00  1.52171940e-07  1.05888472e+00  1.20000000e+00  1.20000000e+00 
 5.83475000e-08  1.19999841e+00  1.07039524e-07  1.07224195e+00  1.20000000e+00  1.20000000e+00 
 5.83525000e-08  1.19999857e+00  1.31016159e-07  1.08571414e+00  1.20000000e+00  1.20000000e+00 
 5.83575000e-08  1.19999894e+00  1.30250600e-07  1.10021223e+00  1.20000000e+00  1.20000000e+00 
 5.83625000e-08  1.19999931e+00  6.01845053e-08  1.11537595e+00  1.20000000e+00  1.20000000e+00 
 5.83675000e-08  1.19999960e+00 -3.60343922e-08  1.13007565e+00  1.20000000e+00  1.20000000e+00 
 5.83725000e-08  1.19999982e+00 -1.09380209e-07  1.14323158e+00  1.20000000e+00  1.20000000e+00 
 5.83775000e-08  1.19999996e+00 -1.23448623e-07  1.15408505e+00  1.20000000e+00  1.20000000e+00 
 5.83825000e-08  1.20000004e+00 -8.10883883e-08  1.16244091e+00  1.20000000e+00  1.20000000e+00 
 5.83875000e-08  1.20000009e+00  7.01697041e-09  1.16900686e+00  1.20000000e+00  1.20000000e+00 
 5.83925000e-08  1.20000010e+00  8.63880974e-08  1.17457707e+00  1.20000000e+00  1.20000000e+00 
 5.83975000e-08  1.20000010e+00  1.20744570e-07  1.17948564e+00  1.20000000e+00  1.20000000e+00 
 5.84025000e-08  1.20000008e+00  1.10446173e-07  1.18375594e+00  1.20000000e+00  1.20000000e+00 
 5.84075000e-08  1.20000007e+00  8.43577903e-08  1.18736238e+00  1.20000000e+00  1.20000000e+00 
 5.84125000e-08  1.20000005e+00  6.04560670e-08  1.19031737e+00  1.20000000e+00  1.20000000e+00 
 5.84175000e-08  1.20000004e+00  4.56189242e-08  1.19267515e+00  1.20000000e+00  1.20000000e+00 
 5.84225000e-08  1.20000003e+00  3.69219383e-08  1.19450664e+00  1.20000000e+00  1.20000000e+00 
 5.84275000e-08  1.20000001e+00  3.27746344e-08  1.19589309e+00  1.20000000e+00  1.20000000e+00 
 5.84325000e-08  1.20000000e+00  3.61584405e-08  1.19692544e+00  1.20000000e+00  1.20000000e+00 
 5.84375000e-08  1.19999999e+00  4.81278908e-08  1.19768770e+00  1.20000000e+00  1.20000000e+00 
 5.84425000e-08  1.19999998e+00  6.11274826e-08  1.19823663e+00  1.20000000e+00  1.20000000e+00 
 5.84475000e-08  1.19999998e+00  7.52808360e-08  1.19861628e+00  1.20000000e+00  1.20000000e+00 
 5.84525000e-08  1.19999997e+00  9.36004492e-08  1.19890310e+00  1.20000000e+00  1.20000000e+00 
 5.84575000e-08  1.19999997e+00  9.93322916e-08  1.19917743e+00  1.20000000e+00  1.20000000e+00 
 5.84625000e-08  1.19999996e+00  5.48726493e-08  1.19943380e+00  1.20000000e+00  1.20000000e+00 
 5.84675000e-08  1.19999996e+00 -4.28286844e-08  1.19961842e+00  1.20000000e+00  1.20000000e+00 
 5.84725000e-08  1.19999995e+00 -1.72199089e-07  1.19968931e+00  1.20000000e+00  1.20000000e+00 
 5.84775000e-08  1.19999994e+00 -3.30682386e-07  1.19961381e+00  1.20000000e+00  1.20000000e+00 
 5.84825000e-08  1.19999994e+00 -5.12525255e-07  1.19936883e+00  1.20000000e+00  1.20000000e+00 
 5.84875000e-08  1.19999995e+00 -6.29928276e-07  1.19899828e+00  1.20000000e+00  1.20000000e+00 
 5.84925000e-08  1.19999998e+00 -2.84825255e-07  1.19866982e+00  1.20000000e+00  1.20000000e+00 
 5.84962500e-08  1.20000002e+00  1.93773252e-07  1.19849024e+00  1.20000000e+00  1.20000000e+00 
 5.85000000e-08  1.20000006e+00  6.45870203e-07  1.19830150e+00  1.20000000e+00  1.20000000e+00 
 5.85005000e-08  1.20000006e+00  7.21588951e-07  1.19827541e+00  1.20000000e+00  1.20000000e+00 
 5.85015000e-08  1.20000008e+00  8.87566542e-07  1.19822562e+00  1.20000000e+00  1.20000000e+00 
 5.85035000e-08  1.20000011e+00  1.32553177e-06  1.19815860e+00  1.20000000e+00  1.20000000e+00 
 5.85075000e-08  1.20000018e+00  2.59940592e-06  1.19828630e+00  1.20000000e+00  1.20000000e+00 
 5.85125000e-08  1.20000031e+00  4.43821925e-06  1.19919694e+00  1.20000000e+00  1.20000000e+00 
 5.85175000e-08  1.20000040e+00  4.40839310e-06  1.20085546e+00  1.20000000e+00  1.20000000e+00 
 5.85225000e-08  1.20000024e+00  1.54949549e-06  1.20268978e+00  1.20000000e+00  1.20000000e+00 
 5.85262500e-08  1.19999998e+00 -1.38819803e-06  1.20383157e+00  1.20000000e+00  1.20000000e+00 
 5.85300000e-08  1.19999972e+00 -3.34967203e-06  1.20469953e+00  1.20000000e+00  1.20000000e+00 
 5.85305000e-08  1.19999968e+00 -3.47819619e-06  1.20479550e+00  1.20000000e+00  1.20000000e+00 
 5.85315000e-08  1.19999959e+00 -3.69535162e-06  1.20497957e+00  1.20000000e+00  1.20000000e+00 
 5.85335000e-08  1.19999936e+00 -3.87917598e-06  1.20530377e+00  1.20000000e+00  1.20000000e+00 
 5.85375000e-08  1.19999864e+00 -3.52945240e-06  1.20579338e+00  1.20000000e+00  1.20000000e+00 
 5.85425000e-08  1.19999734e+00 -2.42671795e-06  1.20613772e+00  1.20000000e+00  1.20000000e+00 
 5.85475000e-08  1.19999624e+00 -1.22920976e-06  1.20625029e+00  1.20000000e+00  1.20000000e+00 
 5.85525000e-08  1.19999707e+00 -2.85101913e-07  1.20628625e+00  1.20000000e+00  1.20000000e+00 
 5.85575000e-08  1.19999926e+00  3.01015386e-07  1.20634463e+00  1.20000000e+00  1.20000000e+00 
 5.85625000e-08  1.20000105e+00  4.56025608e-07  1.20642825e+00  1.20000000e+00  1.20000000e+00 
 5.85675000e-08  1.20000163e+00  5.47189035e-08  1.20648446e+00  1.20000000e+00  1.20000000e+00 
 5.85725000e-08  1.20000122e+00 -9.53895838e-07  1.20647229e+00  1.20000000e+00  1.20000000e+00 
 5.85775000e-08  1.20000043e+00 -2.45987459e-06  1.20638000e+00  1.20000000e+00  1.20000000e+00 
 5.85825000e-08  1.20000003e+00 -4.43053128e-06  1.20621058e+00  1.20000000e+00  1.20000000e+00 
 5.85875000e-08  1.20000127e+00 -6.99656096e-06  1.20596347e+00  1.20000000e+00  1.20000000e+00 
 5.85925000e-08  1.20000508e+00 -1.03462649e-05  1.20565133e+00  1.20000000e+00  1.20000000e+00 
 5.85975000e-08  1.20001191e+00 -1.47458697e-05  1.20530687e+00  1.20000000e+00  1.20000000e+00 
 5.86025000e-08  1.20002236e+00 -2.04538200e-05  1.20495713e+00  1.20000000e+00  1.20000000e+00 
 5.86075000e-08  1.20003677e+00 -2.64279291e-05  1.20458563e+00  1.20000000e+00  1.20000000e+00 
 5.86125000e-08  1.20005147e+00 -3.11873504e-05  1.20418408e+00  1.20000000e+00  1.20000000e+00 
 5.86175000e-08  1.20006164e+00 -3.52902996e-05  1.20377269e+00  1.20000000e+00  1.20000000e+00 
 5.86225000e-08  1.20006727e+00 -3.88208613e-05  1.20336759e+00  1.20000000e+00  1.20000000e+00 
 5.86275000e-08  1.20006641e+00 -3.32917857e-05  1.20298905e+00  1.20000000e+00  1.20000000e+00 
 5.86325000e-08  1.20004061e+00  1.02315791e-06  1.20263627e+00  1.20000000e+00  1.20000000e+00 
 5.86375000e-08  1.19995078e+00  8.56935322e-05  1.20232061e+00  1.20000000e+00  1.20000000e+00 
 5.86425000e-08  1.19975716e+00  2.38591282e-04  1.20204732e+00  1.20000000e+00  1.20000000e+00 
 5.86475000e-08  1.19946973e+00  4.48586007e-04  1.20184388e+00  1.20000000e+00  1.20000000e+00 
 5.86525000e-08  1.19916844e+00  6.73440931e-04  1.20173848e+00  1.20000000e+00  1.20000000e+00 
 5.86575000e-08  1.19890072e+00  8.70640523e-04  1.20175288e+00  1.20000000e+00  1.20000000e+00 
 5.86625000e-08  1.19865235e+00  1.01203743e-03  1.20185419e+00  1.20000000e+00  1.20000000e+00 
 5.86675000e-08  1.19842532e+00  1.09444603e-03  1.20196632e+00  1.20000000e+00  1.20000000e+00 
 5.86725000e-08  1.19838907e+00  1.10010382e-03  1.20202226e+00  1.20000000e+00  1.20000000e+00 
 5.86775000e-08  1.19891297e+00  9.32259083e-04  1.20197651e+00  1.20000000e+00  1.20000000e+00 
 5.86825000e-08  1.20045610e+00  4.33954790e-04  1.20178536e+00  1.20000000e+00  1.20000000e+00 
 5.86875000e-08  1.20346623e+00 -5.77569488e-04  1.20139448e+00  1.20000000e+00  1.20000000e+00 
 5.86925000e-08  1.20801188e+00 -2.27846187e-03  1.20077244e+00  1.20000000e+00  1.20000000e+00 
 5.86975000e-08  1.21377705e+00 -4.81371840e-03  1.20001246e+00  1.20000000e+00  1.20000000e+00 
 5.87025000e-08  1.22041539e+00 -8.14968235e-03  1.19920619e+00  1.20000000e+00  1.20000000e+00 
 5.87075000e-08  1.22754930e+00 -1.21573034e-02  1.19840594e+00  1.20000000e+00  1.20000000e+00 
 5.87125000e-08  1.23373734e+00 -1.68311081e-02  1.19817306e+00  1.20000000e+00  1.20000000e+00 
 5.87175000e-08  1.23539060e+00 -2.19251642e-02  1.19983887e+00  1.20000000e+00  1.20000000e+00 
 5.87225000e-08  1.22664870e+00 -2.57835286e-02  1.20460428e+00  1.20000000e+00  1.20000000e+00 
 5.87275000e-08  1.20085868e+00 -2.46929419e-02  1.21224589e+00  1.20000000e+00  1.20000000e+00 
 5.87325000e-08  1.15493304e+00 -1.32285735e-02  1.22146590e+00  1.20000000e+00  1.20000000e+00 
 5.87375000e-08  1.09108547e+00  1.40793873e-02  1.23109646e+00  1.20000000e+00  1.20000000e+00 
 5.87425000e-08  1.01397345e+00  5.92905991e-02  1.24028310e+00  1.20000000e+00  1.20000000e+00 
 5.87475000e-08  9.28208365e-01  1.20585024e-01  1.24667383e+00  1.20000000e+00  1.20000000e+00 
 5.87525000e-08  8.37455828e-01  1.93555787e-01  1.24529150e+00  1.20000000e+00  1.20000000e+00 
 5.87575000e-08  7.44371609e-01  2.73169762e-01  1.22927302e+00  1.20000000e+00  1.20000000e+00 
 5.87625000e-08  6.50871935e-01  3.55450342e-01  1.19195131e+00  1.20000000e+00  1.20000000e+00 
 5.87675000e-08  5.58458849e-01  4.37858299e-01  1.13131849e+00  1.20000000e+00  1.20000000e+00 
 5.87725000e-08  4.68531537e-01  5.18864389e-01  1.05082420e+00  1.20000000e+00  1.20000000e+00 
 5.87775000e-08  3.82664277e-01  5.97437902e-01  9.55740742e-01  1.20000000e+00  1.20000000e+00 
 5.87825000e-08  3.02822180e-01  6.72731725e-01  8.51768596e-01  1.20000000e+00  1.20000000e+00 
 5.87875000e-08  2.31342406e-01  7.43934969e-01  7.46125518e-01  1.20000000e+00  1.20000000e+00 
 5.87925000e-08  1.70472076e-01  8.10245251e-01  6.42103091e-01  1.20000000e+00  1.20000000e+00 
 5.87975000e-08  1.21537975e-01  8.70919379e-01  5.41314707e-01  1.20000000e+00  1.20000000e+00 
 5.88025000e-08  8.43616323e-02  9.25368113e-01  4.46000677e-01  1.20000000e+00  1.20000000e+00 
 5.88075000e-08  5.74262348e-02  9.73256871e-01  3.58286581e-01  1.20000000e+00  1.20000000e+00 
 5.88125000e-08  3.85834949e-02  1.01456165e+00  2.84588170e-01  1.20000000e+00  1.20000000e+00 
 5.88175000e-08  2.57114111e-02  1.04956025e+00  2.27426427e-01  1.20000000e+00  1.20000000e+00 
 5.88225000e-08  1.70524203e-02  1.07876373e+00  1.84199646e-01  1.20000000e+00  1.20000000e+00 
 5.88275000e-08  1.12810950e-02  1.10282379e+00  1.51213651e-01  1.20000000e+00  1.20000000e+00 
 5.88325000e-08  7.45282034e-03  1.12244354e+00  1.24639842e-01  1.20000000e+00  1.20000000e+00 
 5.88375000e-08  4.91932715e-03  1.13831323e+00  1.03270672e-01  1.20000000e+00  1.20000000e+00 
 5.88425000e-08  3.25064953e-03  1.15106798e+00  8.67624333e-02  1.20000000e+00  1.20000000e+00 
 5.88475000e-08  2.15516254e-03  1.16126811e+00  7.38420446e-02  1.20000000e+00  1.20000000e+00 
 5.88525000e-08  1.43216652e-03  1.16939316e+00  6.33243925e-02  1.20000000e+00  1.20000000e+00 
 5.88575000e-08  9.52471091e-04  1.17584550e+00  5.41918932e-02  1.20000000e+00  1.20000000e+00 
 5.88625000e-08  6.33614049e-04  1.18095707e+00  4.51017300e-02  1.20000000e+00  1.20000000e+00 
